aluno_id,nome_aluno,questao_id,resposta_aluno
ALUNO_8_32,Estudante 32,Q16,"Para saber quanto dinheiro Marta tem, somei o valor que ela já possuía com o que seu pai lhe deu: R$ 45,00+R$20,00=R$65,00. Marta tem R$ 65,00."
ALUNO_8_32,Estudante 32,Q17,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_32,Estudante 32,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_32,Estudante 32,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_32,Estudante 32,Q20,"Eu somei, mas o resultado deu 123."
ALUNO_8_33,Estudante 33,Q1,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_33,Estudante 33,Q2,"Para encontrar o total arrecadado, somei as doações dos dois bairros: 875 kg+1.120 kg=1.995 kg. Foram arrecadados 1.995 kg de alimentos."
ALUNO_8_33,Estudante 33,Q3,"Eu somei, mas o resultado deu 123."
ALUNO_8_33,Estudante 33,Q4,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_33,Estudante 33,Q5,"Para obter o número total de ingressos, somei os ingressos vendidos online e na bilheteria: 2.345+1.987=4.332. O número total de ingressos vendidos foi 4.332."
ALUNO_8_33,Estudante 33,Q6,"Para encontrar a distância total percorrida, somei a distância de cada dia: 7.500 metros+6.800 metros=14.300 metros. O atleta percorreu 14.300 metros no total."
ALUNO_8_33,Estudante 33,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_33,Estudante 33,Q8,"Para saber o total de material reciclável recolhido, somei as quantidades de cada material: 2.100 kg+1.550 kg+890 kg=4.540 kg. Foram recolhidos 4.540 kg de material reciclável no total."
ALUNO_8_33,Estudante 33,Q9,"Para encontrar o total de celulares vendidos, somei as vendas de cada semana: 54+78+92=224. A loja vendeu 224 celulares no total nessas três semanas."
ALUNO_8_33,Estudante 33,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_33,Estudante 33,Q11,"Eu somei, mas o resultado deu 123."
ALUNO_8_33,Estudante 33,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_33,Estudante 33,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_33,Estudante 33,Q14,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_33,Estudante 33,Q15,"Eu somei, mas o resultado deu 123."
ALUNO_8_33,Estudante 33,Q16,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_33,Estudante 33,Q17,"Eu somei, mas o resultado deu 123."
ALUNO_8_33,Estudante 33,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_33,Estudante 33,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_33,Estudante 33,Q20,"Em uma fazenda, há 120 galinhas e 85 patos. Quantas aves há ao todo na fazenda?"
ALUNO_8_34,Estudante 34,Q1,"Para saber o total, eu somei os livros dos dois dias: 273+319=592. A biblioteca recebeu um total de 592 livros."
ALUNO_8_34,Estudante 34,Q2,"Para encontrar o total arrecadado, somei as doações dos dois bairros: 875 kg+1.120 kg=1.995 kg. Foram arrecadados 1.995 kg de alimentos."
ALUNO_8_34,Estudante 34,Q3,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_34,Estudante 34,Q4,Não respondeu.
ALUNO_8_34,Estudante 34,Q5,"Eu somei, mas o resultado deu 123."
ALUNO_8_34,Estudante 34,Q6,"Para encontrar a distância total percorrida, somei a distância de cada dia: 7.500 metros+6.800 metros=14.300 metros. O atleta percorreu 14.300 metros no total."
ALUNO_8_34,Estudante 34,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_34,Estudante 34,Q8,"Para saber o total de material reciclável recolhido, somei as quantidades de cada material: 2.100 kg+1.550 kg+890 kg=4.540 kg. Foram recolhidos 4.540 kg de material reciclável no total."
ALUNO_8_34,Estudante 34,Q9,"Para encontrar o total de celulares vendidos, somei as vendas de cada semana: 54+78+92=224. A loja vendeu 224 celulares no total nessas três semanas."
ALUNO_8_34,Estudante 34,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_34,Estudante 34,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_34,Estudante 34,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_34,Estudante 34,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_34,Estudante 34,Q14,"Para saber com quantos peixes Ana ficou, somei os peixes que ela já tinha com os que comprou: 18+7=25. Ana ficou com 25 peixes."
ALUNO_8_34,Estudante 34,Q15,"Para calcular o total de passageiros, somei os passageiros iniciais com os que subiram na parada: 35+12=47. O ônibus tem 47 passageiros agora."
ALUNO_8_34,Estudante 34,Q16,"Para saber quanto dinheiro Marta tem, somei o valor que ela já possuía com o que seu pai lhe deu: R$ 45,00+R$20,00=R$65,00. Marta tem R$ 65,00."
ALUNO_8_34,Estudante 34,Q17,"Para saber o total de livros infantis, somei os livros que a biblioteca já tinha com os que foram adquiridos: 320+85=405. A biblioteca possui 405 livros infantis agora."
ALUNO_8_34,Estudante 34,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_34,Estudante 34,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_34,Estudante 34,Q20,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_35,Estudante 35,Q1,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_35,Estudante 35,Q2,"Para encontrar o total arrecadado, somei as doações dos dois bairros: 875 kg+1.120 kg=1.995 kg. Foram arrecadados 1.995 kg de alimentos."
ALUNO_8_35,Estudante 35,Q3,"Para saber o total de pés de milho plantados, somei os pés de milho de cada safra: 5.300+6.150=11.450. Ele plantou 11.450 pés de milho no total nas duas safras."
ALUNO_8_35,Estudante 35,Q4,"Para calcular o total de filhotes nascidos, somei o número de filhotes de cada espécie: 43+15+28=86. Nasceram 86 filhotes no total no zoológico."
ALUNO_8_35,Estudante 35,Q5,"Eu somei, mas o resultado deu 123."
ALUNO_8_35,Estudante 35,Q6,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_35,Estudante 35,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_35,Estudante 35,Q8,"Eu somei, mas o resultado deu 123."
ALUNO_8_35,Estudante 35,Q9,"Para encontrar o total de celulares vendidos, somei as vendas de cada semana: 54+78+92=224. A loja vendeu 224 celulares no total nessas três semanas."
ALUNO_8_35,Estudante 35,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_35,Estudante 35,Q11,"Eu somei, mas o resultado deu 123."
ALUNO_8_35,Estudante 35,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_35,Estudante 35,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_35,Estudante 35,Q14,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_35,Estudante 35,Q15,"Para calcular o total de passageiros, somei os passageiros iniciais com os que subiram na parada: 35+12=47. O ônibus tem 47 passageiros agora."
ALUNO_8_35,Estudante 35,Q16,"Para saber quanto dinheiro Marta tem, somei o valor que ela já possuía com o que seu pai lhe deu: R$ 45,00+R$20,00=R$65,00. Marta tem R$ 65,00."
ALUNO_8_35,Estudante 35,Q17,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_35,Estudante 35,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_35,Estudante 35,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_35,Estudante 35,Q20,"Em uma fazenda, há 120 galinhas e 85 patos. Quantas aves há ao todo na fazenda?"
ALUNO_8_36,Estudante 36,Q1,"Para saber o total, eu somei os livros dos dois dias: 273+319=592. A biblioteca recebeu um total de 592 livros."
ALUNO_8_36,Estudante 36,Q2,"Para encontrar o total arrecadado, somei as doações dos dois bairros: 875 kg+1.120 kg=1.995 kg. Foram arrecadados 1.995 kg de alimentos."
ALUNO_8_36,Estudante 36,Q3,"Para saber o total de pés de milho plantados, somei os pés de milho de cada safra: 5.300+6.150=11.450. Ele plantou 11.450 pés de milho no total nas duas safras."
ALUNO_8_36,Estudante 36,Q4,Achei que era um problema de divisão.
ALUNO_8_36,Estudante 36,Q5,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_36,Estudante 36,Q6,"Para encontrar a distância total percorrida, somei a distância de cada dia: 7.500 metros+6.800 metros=14.300 metros. O atleta percorreu 14.300 metros no total."
ALUNO_8_36,Estudante 36,Q7,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_36,Estudante 36,Q8,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_36,Estudante 36,Q9,"Para encontrar o total de celulares vendidos, somei as vendas de cada semana: 54+78+92=224. A loja vendeu 224 celulares no total nessas três semanas."
ALUNO_8_36,Estudante 36,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_36,Estudante 36,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_36,Estudante 36,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_36,Estudante 36,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_36,Estudante 36,Q14,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_36,Estudante 36,Q15,Achei que era um problema de divisão.
ALUNO_8_36,Estudante 36,Q16,"Para saber quanto dinheiro Marta tem, somei o valor que ela já possuía com o que seu pai lhe deu: R$ 45,00+R$20,00=R$65,00. Marta tem R$ 65,00."
ALUNO_8_36,Estudante 36,Q17,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_36,Estudante 36,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_36,Estudante 36,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_36,Estudante 36,Q20,Não respondeu.
ALUNO_8_37,Estudante 37,Q1,"Para saber o total, eu somei os livros dos dois dias: 273+319=592. A biblioteca recebeu um total de 592 livros."
ALUNO_8_37,Estudante 37,Q2,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_37,Estudante 37,Q3,"Para saber o total de pés de milho plantados, somei os pés de milho de cada safra: 5.300+6.150=11.450. Ele plantou 11.450 pés de milho no total nas duas safras."
ALUNO_8_37,Estudante 37,Q4,"Eu somei, mas o resultado deu 123."
ALUNO_8_37,Estudante 37,Q5,"Para obter o número total de ingressos, somei os ingressos vendidos online e na bilheteria: 2.345+1.987=4.332. O número total de ingressos vendidos foi 4.332."
ALUNO_8_37,Estudante 37,Q6,"Para encontrar a distância total percorrida, somei a distância de cada dia: 7.500 metros+6.800 metros=14.300 metros. O atleta percorreu 14.300 metros no total."
ALUNO_8_37,Estudante 37,Q7,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_37,Estudante 37,Q8,"Eu somei, mas o resultado deu 123."
ALUNO_8_37,Estudante 37,Q9,"Para encontrar o total de celulares vendidos, somei as vendas de cada semana: 54+78+92=224. A loja vendeu 224 celulares no total nessas três semanas."
ALUNO_8_37,Estudante 37,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_37,Estudante 37,Q11,Não respondeu.
ALUNO_8_37,Estudante 37,Q12,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_37,Estudante 37,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_37,Estudante 37,Q14,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_37,Estudante 37,Q15,Não respondeu.
ALUNO_8_37,Estudante 37,Q16,Achei que era um problema de divisão.
ALUNO_8_37,Estudante 37,Q17,"Para saber o total de livros infantis, somei os livros que a biblioteca já tinha com os que foram adquiridos: 320+85=405. A biblioteca possui 405 livros infantis agora."
ALUNO_8_37,Estudante 37,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_37,Estudante 37,Q19,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_37,Estudante 37,Q20,"Em uma fazenda, há 120 galinhas e 85 patos. Quantas aves há ao todo na fazenda?"
ALUNO_8_38,Estudante 38,Q1,"Eu somei, mas o resultado deu 123."
ALUNO_8_38,Estudante 38,Q2,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_38,Estudante 38,Q3,"Para saber o total de pés de milho plantados, somei os pés de milho de cada safra: 5.300+6.150=11.450. Ele plantou 11.450 pés de milho no total nas duas safras."
ALUNO_8_38,Estudante 38,Q4,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_38,Estudante 38,Q5,"Para obter o número total de ingressos, somei os ingressos vendidos online e na bilheteria: 2.345+1.987=4.332. O número total de ingressos vendidos foi 4.332."
ALUNO_8_38,Estudante 38,Q6,"Para encontrar a distância total percorrida, somei a distância de cada dia: 7.500 metros+6.800 metros=14.300 metros. O atleta percorreu 14.300 metros no total."
ALUNO_8_38,Estudante 38,Q7,Achei que era um problema de divisão.
ALUNO_8_38,Estudante 38,Q8,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_38,Estudante 38,Q9,"Para encontrar o total de celulares vendidos, somei as vendas de cada semana: 54+78+92=224. A loja vendeu 224 celulares no total nessas três semanas."
ALUNO_8_38,Estudante 38,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_38,Estudante 38,Q11,"Eu somei, mas o resultado deu 123."
ALUNO_8_38,Estudante 38,Q12,Não respondeu.
ALUNO_8_38,Estudante 38,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_38,Estudante 38,Q14,"Para saber com quantos peixes Ana ficou, somei os peixes que ela já tinha com os que comprou: 18+7=25. Ana ficou com 25 peixes."
ALUNO_8_38,Estudante 38,Q15,"Para calcular o total de passageiros, somei os passageiros iniciais com os que subiram na parada: 35+12=47. O ônibus tem 47 passageiros agora."
ALUNO_8_38,Estudante 38,Q16,"Para saber quanto dinheiro Marta tem, somei o valor que ela já possuía com o que seu pai lhe deu: R$ 45,00+R$20,00=R$65,00. Marta tem R$ 65,00."
ALUNO_8_38,Estudante 38,Q17,"Para saber o total de livros infantis, somei os livros que a biblioteca já tinha com os que foram adquiridos: 320+85=405. A biblioteca possui 405 livros infantis agora."
ALUNO_8_38,Estudante 38,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_38,Estudante 38,Q19,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_38,Estudante 38,Q20,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_39,Estudante 39,Q1,"Para saber o total, eu somei os livros dos dois dias: 273+319=592. A biblioteca recebeu um total de 592 livros."
ALUNO_8_39,Estudante 39,Q2,"Para encontrar o total arrecadado, somei as doações dos dois bairros: 875 kg+1.120 kg=1.995 kg. Foram arrecadados 1.995 kg de alimentos."
ALUNO_8_39,Estudante 39,Q3,Achei que era um problema de divisão.
ALUNO_8_39,Estudante 39,Q4,"Para calcular o total de filhotes nascidos, somei o número de filhotes de cada espécie: 43+15+28=86. Nasceram 86 filhotes no total no zoológico."
ALUNO_8_39,Estudante 39,Q5,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_39,Estudante 39,Q6,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_39,Estudante 39,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_39,Estudante 39,Q8,"Para saber o total de material reciclável recolhido, somei as quantidades de cada material: 2.100 kg+1.550 kg+890 kg=4.540 kg. Foram recolhidos 4.540 kg de material reciclável no total."
ALUNO_8_39,Estudante 39,Q9,"Eu somei, mas o resultado deu 123."
ALUNO_8_39,Estudante 39,Q10,Não respondeu.
ALUNO_8_39,Estudante 39,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_39,Estudante 39,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_39,Estudante 39,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_39,Estudante 39,Q14,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_39,Estudante 39,Q15,"Para calcular o total de passageiros, somei os passageiros iniciais com os que subiram na parada: 35+12=47. O ônibus tem 47 passageiros agora."
ALUNO_8_39,Estudante 39,Q16,Achei que era um problema de divisão.
ALUNO_8_39,Estudante 39,Q17,"Para saber o total de livros infantis, somei os livros que a biblioteca já tinha com os que foram adquiridos: 320+85=405. A biblioteca possui 405 livros infantis agora."
ALUNO_8_39,Estudante 39,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_39,Estudante 39,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_39,Estudante 39,Q20,"Em uma fazenda, há 120 galinhas e 85 patos. Quantas aves há ao todo na fazenda?"
ALUNO_8_40,Estudante 40,Q1,"Para saber o total, eu somei os livros dos dois dias: 273+319=592. A biblioteca recebeu um total de 592 livros."
ALUNO_8_40,Estudante 40,Q2,"Para encontrar o total arrecadado, somei as doações dos dois bairros: 875 kg+1.120 kg=1.995 kg. Foram arrecadados 1.995 kg de alimentos."
ALUNO_8_40,Estudante 40,Q3,"Para saber o total de pés de milho plantados, somei os pés de milho de cada safra: 5.300+6.150=11.450. Ele plantou 11.450 pés de milho no total nas duas safras."
ALUNO_8_40,Estudante 40,Q4,"Para calcular o total de filhotes nascidos, somei o número de filhotes de cada espécie: 43+15+28=86. Nasceram 86 filhotes no total no zoológico."
ALUNO_8_40,Estudante 40,Q5,"Para obter o número total de ingressos, somei os ingressos vendidos online e na bilheteria: 2.345+1.987=4.332. O número total de ingressos vendidos foi 4.332."
ALUNO_8_40,Estudante 40,Q6,"Para encontrar a distância total percorrida, somei a distância de cada dia: 7.500 metros+6.800 metros=14.300 metros. O atleta percorreu 14.300 metros no total."
ALUNO_8_40,Estudante 40,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_40,Estudante 40,Q8,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_40,Estudante 40,Q9,"Eu somei, mas o resultado deu 123."
ALUNO_8_40,Estudante 40,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_40,Estudante 40,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_40,Estudante 40,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_40,Estudante 40,Q13,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_40,Estudante 40,Q14,"Eu somei, mas o resultado deu 123."
ALUNO_8_40,Estudante 40,Q15,"Para calcular o total de passageiros, somei os passageiros iniciais com os que subiram na parada: 35+12=47. O ônibus tem 47 passageiros agora."
ALUNO_8_40,Estudante 40,Q16,"Para saber quanto dinheiro Marta tem, somei o valor que ela já possuía com o que seu pai lhe deu: R$ 45,00+R$20,00=R$65,00. Marta tem R$ 65,00."
ALUNO_8_40,Estudante 40,Q17,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_40,Estudante 40,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_40,Estudante 40,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
ALUNO_8_40,Estudante 40,Q20,"Em uma fazenda, há 120 galinhas e 85 patos. Quantas aves há ao todo na fazenda?"
ALUNO_8_41,Estudante 41,Q1,"Para saber o total, eu somei os livros dos dois dias: 273+319=592. A biblioteca recebeu um total de 592 livros."
ALUNO_8_41,Estudante 41,Q2,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_41,Estudante 41,Q3,"Eu somei, mas o resultado deu 123."
ALUNO_8_41,Estudante 41,Q4,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_41,Estudante 41,Q5,Não respondeu.
ALUNO_8_41,Estudante 41,Q6,"Para encontrar a distância total percorrida, somei a distância de cada dia: 7.500 metros+6.800 metros=14.300 metros. O atleta percorreu 14.300 metros no total."
ALUNO_8_41,Estudante 41,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_41,Estudante 41,Q8,"Para saber o total de material reciclável recolhido, somei as quantidades de cada material: 2.100 kg+1.550 kg+890 kg=4.540 kg. Foram recolhidos 4.540 kg de material reciclável no total."
ALUNO_8_41,Estudante 41,Q9,"Eu somei, mas o resultado deu 123."
ALUNO_8_41,Estudante 41,Q10,Achei que era um problema de divisão.
ALUNO_8_41,Estudante 41,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_41,Estudante 41,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_41,Estudante 41,Q13,"Para saber o total de frutas, somei a quantidade de cada tipo de fruta: 7+5+3=15. Há 15 frutas no total na fruteira."
ALUNO_8_41,Estudante 41,Q14,"Para saber com quantos peixes Ana ficou, somei os peixes que ela já tinha com os que comprou: 18+7=25. Ana ficou com 25 peixes."
ALUNO_8_41,Estudante 41,Q15,"Para calcular o total de passageiros, somei os passageiros iniciais com os que subiram na parada: 35+12=47. O ônibus tem 47 passageiros agora."
ALUNO_8_41,Estudante 41,Q16,"Para saber quanto dinheiro Marta tem, somei o valor que ela já possuía com o que seu pai lhe deu: R$ 45,00+R$20,00=R$65,00. Marta tem R$ 65,00."
ALUNO_8_41,Estudante 41,Q17,"Para saber o total de livros infantis, somei os livros que a biblioteca já tinha com os que foram adquiridos: 320+85=405. A biblioteca possui 405 livros infantis agora."
ALUNO_8_41,Estudante 41,Q18,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_41,Estudante 41,Q19,"Eu somei, mas o resultado deu 123."
ALUNO_8_41,Estudante 41,Q20,"Em uma fazenda, há 120 galinhas e 85 patos. Quantas aves há ao todo na fazenda?"
ALUNO_8_42,Estudante 42,Q1,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_42,Estudante 42,Q2,"Para encontrar o total arrecadado, somei as doações dos dois bairros: 875 kg+1.120 kg=1.995 kg. Foram arrecadados 1.995 kg de alimentos."
ALUNO_8_42,Estudante 42,Q3,"Para saber o total de pés de milho plantados, somei os pés de milho de cada safra: 5.300+6.150=11.450. Ele plantou 11.450 pés de milho no total nas duas safras."
ALUNO_8_42,Estudante 42,Q4,"Eu somei, mas o resultado deu 123."
ALUNO_8_42,Estudante 42,Q5,"Para obter o número total de ingressos, somei os ingressos vendidos online e na bilheteria: 2.345+1.987=4.332. O número total de ingressos vendidos foi 4.332."
ALUNO_8_42,Estudante 42,Q6,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_42,Estudante 42,Q7,"Para calcular a produção total, somei as peças produzidas em janeiro e fevereiro: 15.670+18.905=34.575. A produção total da empresa nesses dois meses foi de 34.575 peças."
ALUNO_8_42,Estudante 42,Q8,Não respondeu.
ALUNO_8_42,Estudante 42,Q9,"Para encontrar o total de celulares vendidos, somei as vendas de cada semana: 54+78+92=224. A loja vendeu 224 celulares no total nessas três semanas."
ALUNO_8_42,Estudante 42,Q10,"Para saber o total de crianças, somei o número de meninos e meninas: 15+13=28. Há 28 crianças ao todo nessa classe."
ALUNO_8_42,Estudante 42,Q11,"Para calcular o total de alunos que estudam na escola, somei os alunos do turno matutino e vespertino: 1.407+1.825=3.232. Estudam 3.232 alunos nessa escola."
ALUNO_8_42,Estudante 42,Q12,"Para determinar a população total da Paraíba, somei o número de homens e mulheres: 1.546.042+1.654.578=3.200.620. A população da Paraíba, segundo esse censo, é de 3.200.620 habitantes."
ALUNO_8_42,Estudante 42,Q13,Achei que era um problema de divisão.
ALUNO_8_42,Estudante 42,Q14,"Não entendi a pergunta, achei que era para subtrair."
ALUNO_8_42,Estudante 42,Q15,Não respondeu.
ALUNO_8_42,Estudante 42,Q16,Achei que era um problema de divisão.
ALUNO_8_42,Estudante 42,Q17,O cálculo que fiz foi 456 + 1000 = 1450.
ALUNO_8_42,Estudante 42,Q18,"Em um estacionamento, há 15 carros brancos, 10 carros pretos e 5 carros vermelhos. Quantos carros há no total?"
ALUNO_8_42,Estudante 42,Q19,Uma equipe de basquete marcou 28 pontos no primeiro quarto e 35 pontos no segundo quarto. Quantos pontos a equipe marcou juntos nesses dois quartos?
